RISM_ID,ID,128b,128c
850778134,IT\ICCU\MSM\0253719,"7V,orch","S,S,S,T,T,B,B,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778135,IT\ICCU\MSM\0253720,"4V,orch","S,T,T,B,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778136,IT\ICCU\MSM\0253721,"5V,orch","S,S,T,T,B,ob1,ob2,cor1,cor2,vl1,vla,b"
850778137,IT\ICCU\MSM\0253722,"1V,orch",""
850778138,IT\ICCU\MSM\0253723,2str,"fl,pf"
850778141,IT\ICCU\LO1\1113676,"4V,Coro(4V),bc","S,A,T,B,Coro(S,A,T,B),vlc,vlne1,vlne2,org"
850778142,IT\ICCU\MSM\0253871,"2V,orch","S,T,fl,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla1,vla2,b"
850778143,IT\ICCU\MSM\0253872,"2V,orch","S,T,fl1,fl2,ob1,ob2,fag,tr1,tr2,vl1,vl2,vla,b"
850778144,IT\ICCU\MSM\0253873,"2V,orch","S,S,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778145,IT\ICCU\MSM\0253877,1str,fp
850778146,IT\ICCU\MSM\0254049,"2V,orch","T,T,>str,bc"
850778147,IT\ICCU\MSM\0254051,"2V,orch","S,T,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778148,IT\ICCU\MSM\0254052,"1V,orch","S,fl1,fl2,cor1,cor2,vl1,vl2,vla,b"
850778149,IT\ICCU\MSM\0254254,"1V,orch","S,fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778150,IT\ICCU\MSM\0254055,"1V,orch","A,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778151,IT\ICCU\MSM\0254056,"1V,3str","T,vl1,vl2,vla,b"
850778152,IT\ICCU\MSM\0253708,3V,""
850778153,IT\ICCU\MSM\0253887,"2V,orch","S,T,fl,cl,fag,cor1,cor2,vl1,vl2,vla,b"
850778154,IT\ICCU\MSM\0253888,"2V,orch","S,T,orch"
850778155,IT\ICCU\MSM\0253709,orch,"fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla1,vla2,vlc,cb,timp"
850778156,IT\ICCU\MSM\0253951,"8V,orch","S,S,S,T,B,B,B,B,fl1,fl2,ob1,ob2,fag,cl1,cl2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778157,IT\ICCU\MSM\0253905,1str,fp
850778158,IT\ICCU\MSM\0253545,"1V,1str","V,fp"
850778159,IT\ICCU\MSM\0253546,"1V,1str","V,fp"
850778160,IT\ICCU\MSM\0253547,"1V,1str","V,fp"
850778161,IT\ICCU\MSM\0253878,1str,fp
850778162,IT\ICCU\MSM\0253879,1str,pf
850778163,IT\ICCU\MSM\0253880,1str,pf/fp
850778165,IT\ICCU\MSM\0253727,"1V,orch","S,fl,ob,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl-princ,vl1,vl2,vla1,vla2,vlc,b"
850778166,IT\ICCU\MSM\0253791,1str,pf
850778167,IT\ICCU\MSM\0253792,1str,fp
850778168,IT\ICCU\MSM\0253793,1str,fp
850778169,IT\ICCU\MSM\0253889,"2V,orch","S,T,fl,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778170,IT\ICCU\MSM\0253890,">V,orch",""
850778171,IT\ICCU\MSM\0253952,"5V,orch","S,S,S,T,B,fl1,fl2,ob1,ob2,fag,eh,cor1,cor2,vl1,vl2,vla,b"
850778174,IT\ICCU\NAP\0374117,1str,pf
850778175,IT\ICCU\MSM\0253919,"2V,orch","S,T,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778176,IT\ICCU\MSM\0253548,"1V,1str","S,pf"
850778177,IT\ICCU\MSM\0253549,"1V,1str","V,pf"
850778178,IT\ICCU\MSM\0253724,"1V,orch","B,ob1,ob2,fag1,fag2,cor1,cor2,2vl1,2vl2,vla,vlc,cb"
850778179,IT\ICCU\MSM\0253725,"1V,orch","S,ob1,ob2,cor1,cor2,cl,fag,vl1,vl2,vla,b"
850778180,IT\ICCU\MSM\0253895,"2V,orch","S,T,ob1,ob2,fag1,fag2,cor1,cor2,vl1,vl2,vlc,arp"
850778181,IT\ICCU\MSM\0253885,"1V,orch","S,fl1,fl2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778182,IT\ICCU\MSM\0253886,"2V,orch",""
850778183,IT\ICCU\MSM\0254294,"2V,1str","T,B,bc"
850778184,IT\ICCU\MSM\0253891,"5V,orch","S,T,T,T,B,fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,vlc,b"
850778185,IT\ICCU\MSM\0253892,"5V,Coro(4V),orch","S,S,S,T,T,Coro(S,Mzs,T,B),ott,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,vlc,b"
850778186,IT\ICCU\MSM\0253893,"3V,orch","S,S,T,fl1,fl2,ob1,ob2,cl1,cl2,cor1,cor2,tr1,tr2,fag,trb1,trb2,trb3,vl1,vl2,vla,vlc,b"
850778187,IT\ICCU\MSM\0253726,"3V,orch","S,S,T,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,cb"
850778188,IT\ICCU\MSM\0253906,1str,fp
850778189,IT\ICCU\MSM\0253550,"1V,1str","V,pf"
850778190,IT\ICCU\MSM\0253551,"1V,1str","V,pf"
850778191,IT\ICCU\MSM\0253552,"1V,1str","V,pf"
850778192,IT\ICCU\MSM\0253553,"1V,1str","V,pf"
850778193,IT\ICCU\MSM\0253554,"1V,1str","V,pf"
850778194,IT\ICCU\MSM\0253728,"3V,orch","S,T,T,fl1,fl2,ob1,ob2,cl1,cl2,cor1,cor2,vl1,vl,vla,vlc"
850778198,IT\ICCU\MSM\0254321,"2V,orch","S,T,ob1,ob2,cor1,cor2,vl1,vl1,vla,b"
850778199,IT\ICCU\MSM\0254322,"2V,orch","S,T,fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778200,IT\ICCU\MSM\0255021,"1V,orch","S,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778201,IT\ICCU\MSM\0255022,"1V,orch","S,fl,ob1,ob2,eh,fag,cor1,cor2,vl1,vl2,vla,b"
850778202,IT\ICCU\MSM\0257790,"6V,Coro(4V),orch","S,S,T,T,B,B,Coro(S,S,T,B),vl1,vl2,fl,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vla,b"
850778203,IT\ICCU\MSM\0257791,"Coro(3V),orch","Coro(T,T,B),vl1,vl2,vla1,vla2,fl,cl1,cl2,cor1,cor2,tr,fag,vlc,cb"
850778204,IT\ICCU\MSM\0257389,"1V,Coro(3V),orch","S,Coro(T1,T2,B),ott1,ott2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778205,IT\ICCU\MSM\0257792,"Coro(3V),orch","Coro(T,T,B),vl1,vl2,vla,fl,cl1,cl2,cor1,cor2,tr,fag,vlc,cb"
850778206,IT\ICCU\MSM\0257793,"6V,Coro(4V),orch","S,S,T,T,B,B,Coro(S,T,T,B),vl1,vl2,ott,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr,vla,vlc,timp,b"
850778207,IT\ICCU\MSM\0256159,3str,"pf/cemb,vl,vlc"
850778208,IT\ICCU\MSM\0256160,3str,"pf/cemb,vl,vlc"
850778209,IT\ICCU\MSM\0256161,3str,"pf/cemb,vl,vlc"
850778210,IT\ICCU\MSM\0255044,"2V,orch","S,S,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778211,IT\ICCU\MSM\0254832,"2V,1str","S1,S2,pf"
850778212,IT\ICCU\MSM\0254836,1str,chit
850778213,IT\ICCU\MSM\0255012,2str,"arp,pf"
850778214,IT\ICCU\MSM\0255013,3str,"arp1,arp2,pf"
850778215,IT\ICCU\MSM\0255014,2str,"arp,pf"
850778216,IT\ICCU\MSM\0255015,2str,"arp,pf"
850778217,IT\ICCU\MSM\0255016,4str,"vl,vlc,arp,pf"
850778218,IT\ICCU\MSM\0254556,"1V,orch","T,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778219,IT\ICCU\MSM\0254578,3archi,"vl,vla,vlc"
850778220,IT\ICCU\MSM\0254589,"2V,orch","S,T,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778221,IT\ICCU\MSM\0254837,1str,chit
850778222,IT\ICCU\MSM\0254346,"6V,orch","S,S,T,T,B,B,fl,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778223,IT\ICCU\MSM\0255074,"1V,orch","T,fl1,fl2,ob1,ob2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778224,IT\ICCU\MSM\0255023,"1V,1str","S,pf"
850778225,IT\ICCU\MSM\0255024,"1V,orch","S,fl,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778226,IT\ICCU\MSM\0255025,"1V,orch","S,fl1,fl2,ob1,ob2,cl1,cl2,cor1,cor2,fag1,fag2,vl1,vl2,vla,b"
850778227,IT\ICCU\MSM\0257391,"1V,1str","S,pf"
850778228,IT\ICCU\MSM\0257416,"4V,2str","S,A,T,B,vl,org"
850778229,IT\ICCU\MSM\0257799,"1V,orch","B,vl1,vl2,vla1,vla2,fl,cl1,cl2,cor1,cor2,tr,fag,vlc,b"
850778230,IT\ICCU\MSM\0257802,orch,"fl1,fl2,ob1,ob2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla1,vla2,timp,b"
850778231,IT\ICCU\MSM\0257874,"Coro(3V),orch","Coro(T,T,B),vl1,vl2,vla1,vla2,fl,ob1,ob2,cor1,cor2,tr,fag,trb,vlc,cb"
850778232,IT\ICCU\MSM\0254848,"4V,orch","S,T,B,B,cl1,cl2,cor1,cor2,vl1,vl2,vla,b"
850778233,IT\ICCU\MSM\0254849,"4V,orch","S,T,B,B,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778234,IT\ICCU\MSM\0255017,2str,"arp1,arp2/pf"
850778235,IT\ICCU\MSM\0255018,1str,arp
850778236,IT\ICCU\MSM\0254590,"2V,orch","S,T,fl,ob1,ob2,cl,fag,cor1,cor2,vl1,vl2,vla,b"
850778237,IT\ICCU\MSM\0254591,"2V,orch","S,T,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778238,IT\ICCU\MSM\0254614,"4V,orch","S,A,T,B,vl1,vl2,vla,bc(vlc,cb,org)"
850778239,IT\ICCU\MSM\0253809,4V,"V1,V2,B1,B2"
850778240,IT\ICCU\MSM\0253861,"1V,orch","S,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778241,IT\ICCU\MSM\0253896,"1V,orch","S,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla1,vla2,b"
850778242,IT\ICCU\MSM\0255076,"2V,orch","S,B,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778243,IT\ICCU\MSM\0255058,"2V,orch","S,B,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,trb,vl1,vl2,vla,vlc,b"
850778244,IT\ICCU\MSM\0255059,"2V,orch","S,S,cl1,cl2,cor1,cor2,vl1,vl2,vla,b"
850778245,IT\ICCU\MSM\0255352,orch,"fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,timp,b"
850778246,IT\ICCU\MSM\0257875,"Coro(3V),orch","Coro(T,T,B),vl1,vl2,vla1,vla2,ott,fl,cl1,cl2,ob1,ob2,cor1,cor2,tr,fag1,fag2,trb,vlc,cb"
850778247,IT\ICCU\MSM\0257876,"Coro(3V),orch","Coro(T,T,B),vl1,vl2,vla1,vla2,fl,cl1,cl2,cor1,cor2,tr,fag,vlc,cb"
850778248,IT\ICCU\MSM\0255130,"6V,Coro(3V),orch","S,S,T,B,B,B,Coro(T1,T2,B),ott,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,eh,cor1,cor2,tr1,tr2,trb1,trb2,vl1,vl2,vla,vlc,b"
850778249,IT\ICCU\MSM\0255131,"6V,Coro(3V),orch","S,S,T,B,B,B,Coro(T1,T2,B),ott,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,eh,cor1,cor2,tr1,tr2,trb1,trb2,vl1,vl2,vla,vlc,arp,b"
850778250,IT\ICCU\MSM\0255143,"5V,orch","S,S,T,B,B,cl1,cl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,vlc,b"
850778251,IT\ICCU\MSM\0255144,"Coro(4V),orch","Coro(S,T1,T2,B),fl1,fl2,ob1,ob2,fag,cor1,cor2,vl2,vl2,vla,vlc,cb"
850778252,IT\ICCU\MSM\0255146,"6V,orch","S,S,S,T,T,B,B,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778253,IT\ICCU\MSM\0255230,5fiati,"fl1,fl2,ob,cl,fag"
850778254,IT\ICCU\MSM\0255237,4archi,"vl1,vl2,vla,vlc"
850778255,IT\ICCU\MSM\0255238,2str,"vl,pf"
850778256,IT\ICCU\MSM\0255243,4archi,"vl1,vl2,vla,vlc"
850778257,IT\ICCU\MSM\0255244,"4V,Coro,orch",""
850778258,IT\ICCU\MSM\0254616,4V,"S,A,T,B"
850778259,IT\ICCU\MSM\0253897,"2V,orch","S,S,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778260,IT\ICCU\MSM\0254400,3str,"cemb,vl,vlc"
850778261,IT\ICCU\MSM\0254401,3str,"cemb,vl,vlc"
850778262,IT\ICCU\MSM\0254402,3str,"vl,vlc,cemb"
850778263,IT\ICCU\MSM\0254403,3str,"vl,vlc,cemb"
850778264,IT\ICCU\MSM\0255353,"11V,Coro(4V),orch","S,S,S,S,T,T,T,T,B,B,B,Coro(S,A,T,B),fl1,fl2,ob1,ob2,fag1,fag2,cor1,cor2,eh,trb1,trb2,trb3,vl1,vl2,vla,b"
850778265,IT\ICCU\MSM\0255354,"2V,orch","S,S,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778266,IT\ICCU\MSM\0255355,"2V,orch","S1,S2,ob1,ob2,cor1,cor2,vl1,vl2,vla1,vla2,b"
850778267,IT\ICCU\MSM\0255356,"2V,orch","S,T,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778268,IT\ICCU\MSM\0255357,"2V,1str","S,B,pf"
850778269,IT\ICCU\MSM\0252549,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778270,IT\ICCU\MSM\0255041,"1V,archi","S,vl1,vl2,vla,b"
850778271,IT\ICCU\MSM\0254404,3str,"vl,vlc,cemb"
850778272,IT\ICCU\MSM\0254405,3str,"cemb,vl,vlc"
850778273,IT\ICCU\MSM\0253898,"1V,orch","S,fl1,fl2,cl1,cl2,fag,eh,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778274,IT\ICCU\MSM\0253899,"4V,Coro(4V),orch","S,S,S,B,Coro(T1,T2,B1,B2),ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778275,IT\ICCU\MSM\0255606,2archi,"vl,vlc"
850778276,IT\ICCU\MSM\0255358,"2V,1str","S,B,pf"
850778277,IT\ICCU\MSM\0255359,"2V,orch","S,T,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778278,IT\ICCU\MSM\0255330,2str,"fp,vl"
850778279,IT\ICCU\MSM\0255331,2str,"fp,vl"
850778280,IT\ICCU\MSM\0255332,2str,"fp,vl"
850778281,IT\ICCU\MSM\0255333,2str,"fp,vl"
850778282,IT\ICCU\MSM\0255335,"1V,1str","S,pf"
850778283,IT\ICCU\MSM\0255336,"1V,1str","S,pf"
850778284,IT\ICCU\MSM\0257672,"1V,1str","V,pf"
850778285,IT\ICCU\MSM\0257673,"1V,1str","V,pf"
850778286,IT\ICCU\MSM\0252550,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778287,IT\ICCU\MSM\0252551,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778288,IT\ICCU\MSM\0252552,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778289,IT\ICCU\MSM\0252553,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778290,IT\ICCU\MSM\0252554,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778291,IT\ICCU\MSM\0255071,"5V,Coro(2V),orch","S,S,T,B,B,Coro(T,B),fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,cor3,cor4,cor5,cor6,vl1,vl2,vla,arp,b"
850778292,IT\ICCU\MSM\0255077,"2V,orch","S,B,fl,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778293,IT\ICCU\MSM\0254617,4V,"S,A,T,B"
850778294,IT\ICCU\MSM\0253900,"3V,orch","S,S,S,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778295,IT\ICCU\MSM\0253918,"2V,orch","S,T,fl1,fl2,cor1,cor2,vl1,vl2,vla,b"
850778296,IT\ICCU\MSM\0253996,3str,"arp1,arp2,vl"
850778297,IT\ICCU\MSM\0254415,"2V,1str","S,B,b"
850778298,IT\ICCU\MSM\0254416,"2V,1str","S,B,b"
850778299,IT\ICCU\MSM\0254417,"2V,1str","S,B,b"
850778300,IT\ICCU\MSM\0255205,"10V,Coro(5V),orch","S,S,S,T,T,T,B,B,B,B,Coro(S1,S2,T1,T2,B),fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla1,vla2,timp,b"
850778301,IT\ICCU\MSM\0255214,"1V,4archi","S,vl1,vl2,vla,b"
850778302,IT\ICCU\MSM\0255215,"1V,4archi","S,vl1,vl2,vla,b"
850778303,IT\ICCU\MSM\0255607,2archi,"vl,vlc"
850778304,IT\ICCU\MSM\0255608,orch,"cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,vlc,b"
850778305,IT\ICCU\MSM\0255609,2str,"fl,pf"
850778306,IT\ICCU\MSM\0255610,5archi,"vl1,vl2,vla1,vla2,vlc"
850778307,IT\ICCU\MSM\0255081,"11V,archi","S,S,S,S,S,S,A,A,T,B,B,vl1,vl2,bc"
850778308,IT\ICCU\MSM\0255092,orchfi,""
850778309,IT\ICCU\MSM\0255100,"8V,Coro1(3V),Coro2(4V),orch","S,S,S,S,T,B,B,B,Coro1(S,S,B),Coro2(S,S,T,B),fl1,fl2,ob1,ob2,cor1,cor2,tr1,tr2,trm,vl1,vl2,vla,vlc,arp,b"
850778310,IT\ICCU\MSM\0255611,2archi,"vl1,vl2"
850778311,IT\ICCU\MSM\0255612,orch,"ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,trb,vl1,vl2,vla,cb,gc"
850778312,IT\ICCU\MSM\0255613,orch,"ott,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,trb,vl-princ,vl1,vl2,vla,vlc,gc"
850778313,IT\ICCU\MSM\0255614,orch,"ott,fl,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,trb,vl1,vl2,vla,vlc,gc"
850778314,IT\ICCU\MSM\0255360,"2V,orch","S,T,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,trb,vl1,vl2,vla,b"
850778315,IT\ICCU\MSM\0255361,"2V,orch","S,T,ott,fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778316,IT\ICCU\MSM\0255362,"2V,orch","S,B,fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778317,IT\ICCU\MSM\0254866,"5V,Coro(2V),orch","S,T,T,B,Coro(T,B),fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,b"
850778318,IT\ICCU\MSM\0252555,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778319,IT\ICCU\MSM\0254618,2Coro(4V),"Coro1(S,A,T,B),Coro2(S,A,T,B)"
850778320,IT\ICCU\MSM\0254619,orch,"ob,cor1,cor2,vl1,vl2,vla1,vl2,vlc,cb"
850778321,IT\ICCU\MSM\0254418,"3V,1str","S,S,B,b"
850778322,IT\ICCU\MSM\0254419,"3V,1str","S,S,B,b"
850778323,IT\ICCU\MSM\0254421,3str,"fp/cemb,vl,vlc"
850778324,IT\ICCU\MSM\0254031,2str,"pf,fl/vl"
850778325,IT\ICCU\MSM\0255216,"1V,4archi","S,vl1,vl2,vla,b"
850778326,IT\ICCU\MSM\0255314,"1V,1str","V,cemb"
850778327,IT\ICCU\MSM\0255315,"1V,1str","S,cemb"
850778328,IT\ICCU\MSM\0255316,"1V,1str","S,pf"
850778329,IT\ICCU\MSM\0255317,"1V,orch","T,fl1,fl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778330,IT\ICCU\MSM\0255102,"1V,orch","S,fl,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778331,IT\ICCU\MSM\0255103,"1V,orch","B,ob1,ob2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778332,IT\ICCU\MSM\0255220,5str,"fl,ob,cl,fag,cor"
850778333,IT\ICCU\MSM\0255221,5str,"fl,ob,cl,fag,cor"
850778334,IT\ICCU\MSM\0255616,orch,"ob1,ob2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,vlc,b"
850778335,IT\ICCU\MSM\0255617,orch,"ob1,ob2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778336,IT\ICCU\MSM\0255104,"7V,Coro(2V),orch","S,S,T,T,B,B,B,Coro(T,B),fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,timp,b"
850778337,IT\ICCU\MSM\0255363,"2V,orch","S,B,ob1,ob2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778338,IT\ICCU\MSM\0255518,"2V,orch","S,T,ob1,ob2,cl1,cl2,fag,cor1,cor2,vl1,vl2,vla,b"
850778339,IT\ICCU\MSM\0256929,"Coro(3V),1str","Coro(T1,T2,B),bc"
850778340,IT\ICCU\MSM\0256930,"Coro(4V),orch","Coro(S,A,T,B),ob1,ob2,cor1,cor2,vl1,vl2,bc(vla,vlc,cb,org)"
850778341,IT\ICCU\MSM\0256932,"Coro(4V),1str","Coro(S,A,T,B),bc"
850778342,IT\ICCU\MSM\0254867,"4V,orch","S,S,T,B,fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,trb1,trb2,vl1,vl2,vla,vlc,b"
850778343,IT\ICCU\MSM\0254868,"4V,orch","S,S,S,T,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778344,IT\ICCU\MSM\0254869,"1str,orch","pf,ob1,ob2,fag1,fag2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778345,IT\ICCU\MSM\0254948,"1str,banda","pf,banda"
850778346,IT\ICCU\MSM\0254949,1str,pf
850778347,IT\ICCU\MSM\0252556,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778348,IT\ICCU\MSM\0252557,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778349,IT\ICCU\MSM\0252558,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778350,IT\ICCU\MSM\0252559,"4V,4str","S,A,T,B,%vl1,%vl2,vla,bc"
850778351,IT\ICCU\MSM\0254459,"1V,orch","S,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,vlc,b"
850778352,IT\ICCU\MSM\0254621,orch,"ob1,ob2,cor1,cor2,vl1,vl2,vla,vlc,cb"
850778353,IT\ICCU\MSM\0254622,5archi,"vl1,vl2,vla1,vla2,vlc"
850778354,IT\ICCU\MSM\0254623,5archi,"vl1,vl2,vla1,vla2,vlc"
850778355,IT\ICCU\MSM\0254032,2str,"cemb/pf,vl"
850778356,IT\ICCU\MSM\0254033,3str,"pf,fl/vl,vlc"
850778357,IT\ICCU\MSM\0254034,1str,cemb/pf
850778358,IT\ICCU\MSM\0254035,2str,"cemb/pf,fl/vl"
850778359,IT\ICCU\MSM\0254422,3str,"fp/cemb,vl,vlc"
850778360,IT\ICCU\MSM\0254423,3str,"fp/cemb,vl,vlc"
850778361,IT\ICCU\MSM\0255222,5str,"fl,ob,cl,fag,cor"
850778362,IT\ICCU\MSM\0255223,5str,"fl,ob,cl,fag,cor"
850778363,IT\ICCU\MSM\0255224,5str,"fl,ob,cl,fag,cor"
850778364,IT\ICCU\MSM\0255318,"1V,orch","T,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778365,IT\ICCU\MSM\0255319,"2V,1str","S,T,cemb"
850778366,IT\ICCU\MSM\0255321,"1V,orch","B,ob1,ob2,cor1,cor2,vl1,vl2,vla,b"
850778367,IT\ICCU\MSM\0255105,"7V,Coro(4V),orch","S,S,T,B,B,B,B,Coro(S,A,T,B),fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,vlc,arp,timp,tamb,gc,b"
850778368,IT\ICCU\MSM\0255114,"8V,orch","S,S,S,T,T,B,B,B,fl1,fl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla1,vla2,b"
850778369,IT\ICCU\MSM\0255119,1str,pf
850778370,IT\ICCU\MSM\0255225,4archi,"vl1,vl2,vla,vlc"
850778371,IT\ICCU\MSM\0255226,4archi,"vl1,vl2,vla,vlc"
850778372,IT\ICCU\MSM\0255519,"2V,orch","S,T,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778373,IT\ICCU\MSM\0255618,orch,"fl1,fl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778374,IT\ICCU\MSM\0255619,orch,"fl1,fl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778375,IT\ICCU\MSM\0255620,orch,"fl1,fl2,ob1,ob2,fag,cor1,cor2,vl1,vl2,vla,b"
850778376,IT\ICCU\MSM\0255623,orch,"fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,vl1,vl2,vla,b"
850778377,IT\ICCU\MSM\0257271,1str,cemb-qt/pf-qt
850778378,IT\ICCU\MSM\0254503,"2V,Coro(3V),orch","S,T,Coro(T1,T2,B),fl,cl,cor1,cor2,fag,vl1,vl2,vla,b"
850778379,IT\ICCU\MSM\0254504,"8V,2Coro(3V),orch","S,S,S,S,S,T,T,B,2Coro(T1,T2,B),fl1,fl2,ob1,ob2,cl1,cl2,fag,cor1,cor2,tr1,tr2,vl1,vl2,vla,vlc,timp,b"
850778380,IT\ICCU\MSM\0254505,"6V,orch","S,S,T,T,B,B,fl1,fl2,ob1,ob2,cl1,cl2,eh,fag,cor1,cor2,vl1,vl2,vla,vlc,b"
850778381,IT\ICCU\MSM\0254506,"8V,Coro(2V),orch","S,S,S,S,T,T,B,B,Coro(T,B),fl1,fl2,ob1,ob2,cl1,cl2,fag1,fag2,cor1,cor2,tr1,tr2,vl1,vl2,vla,timp,b"
